gen,max,mean,std 
0,87.13935834262664,3.5861833427757226,23.53427291469763
1,86.95935834262663,2.3785912875041446,20.051883270864796
2,86.0232159867714,15.22642848052404,29.457434072625553
3,88.5361129328935,19.41457420113957,32.03801499447958
4,87.31935834262663,21.276174493996812,30.412724413531173
5,87.17788162462297,43.30939234198078,38.82136013366205
6,88.0735479947156,22.53718519551387,35.26642193908797
7,87.13935834262664,48.15863658731401,34.684929278122986
8,87.31935834262663,47.06724989206918,40.548636063709736
9,91.5422642182204,68.0729775202515,29.758459939243828
10,87.65788162462296,59.514485190348694,35.610846545701065
11,87.49935834262664,69.98139217797157,30.821311131705045
12,87.55935834262664,79.60171957538542,22.084411924653047
13,87.25935834262663,61.882623562651304,36.29903083919063
14,87.13935834262664,69.18158094751293,28.869937122103458
