gen,max,mean,std 
0,87.13935834262664,0.9477270574459828,20.114345886601402
1,74.86011544777375,2.6487831083547437,18.05757184853485
2,88.06791083107562,16.70400451121354,34.578376629421086
3,88.7335479947156,5.689529088898476,21.54028822325517
4,88.85262782095376,25.77434333978103,33.144230385944006
5,88.15310261863331,31.527049350072247,41.48521981177654
6,87.55310261863332,52.08036600889572,40.55877757898931
7,87.13935834262664,47.24493692304917,40.865629813538064
8,89.03297711225777,59.99404717947041,37.5719483733765
9,90.89297711225777,62.74367808100378,35.83308876820283
10,90.89297711225777,54.31571384122848,38.27217434402667
11,89.8135479947156,55.10396862800799,36.36865136536833
12,91.19354799471559,63.80154033999395,32.99675024917142
13,91.6935612249423,63.79431372161431,32.924457011135864
14,87.86628484395722,58.73697409774625,35.663902221583285
