gen,max,mean,std 
0,86.33574420258549,0.5070502483569275,19.955332461770777
1,86.33574420258549,5.49427703591614,27.108061144957052
2,86.95935834262663,12.308680558874793,29.843001355346342
3,86.92788221052461,15.961551377348432,31.728102684358724
4,86.92788221052461,23.36447420074756,35.51152524146969
5,86.92788221052461,27.018352638942112,37.31013108773847
6,87.79935834262663,55.80348866283616,40.121271366899805
7,87.17788162462297,68.13821505614305,34.116365377130265
8,87.51991706964768,74.35471547988416,29.71832966867225
9,87.51991706964768,73.94639354964958,31.043438666559506
10,87.51991706964768,79.28827937750717,21.548298019522758
11,87.51991706964768,71.7330926709356,28.76509937237746
12,87.51399989261958,85.28531664545376,6.5035310014376115
13,88.84964054567598,78.05171825117873,23.143432359835707
14,88.84964054567598,82.13306112171067,18.635269896880803
