gen,max,mean,std 
0,92.3635364480685,14.45223419911051,33.89775297839593
1,92.6035364480685,34.39417384341915,39.11029520192028
2,92.6035364480685,50.91842935350307,39.980476906233335
3,92.6035364480685,62.165338258408426,38.104404280100745
4,92.6035364480685,78.08019325444924,27.747560134369685
5,92.6035364480685,77.08042600301995,24.425325325237125
6,92.6035364480685,81.20664440349964,24.45010123631606
7,92.6035364480685,86.12202195930523,19.367346343122133
8,92.6035364480685,90.84119165333487,2.207132050598512
9,92.6035364480685,91.03321391897606,2.0833734143344174
10,92.6035364480685,90.81523329486514,2.2831004851757832
11,92.6035364480685,90.4017093778239,2.2125135489704637
12,92.6035364480685,90.62314007988621,1.9859273391014878
13,92.6035364480685,90.61924104093737,2.052533096401872
14,92.6035364480685,91.5103029777106,1.7150331913124734
