gen,max,mean,std 
0,91.30791083107562,16.00350992754643,32.80323246648287
1,92.1109239151048,38.58265930848843,42.65402085543691
2,92.94667673282852,65.21978185787142,38.347505398623014
3,93.26168263345198,61.33233055267018,42.69875754868461
4,93.50168263345198,74.00447205258271,34.54451515561376
5,93.50168263345198,92.07248230410761,1.0315944075679304
6,93.93679627126203,80.19360624152839,29.95792631273407
7,93.93679627126203,89.53206608563758,14.287029374041891
8,93.93679627126203,92.93337935316337,1.013917046446615
9,93.93679627126203,93.13172262854879,1.0151541128652086
10,93.93679627126203,92.59001501551788,1.2093978437093502
11,93.93679627126203,92.30006573283848,1.109637237800602
12,93.93679627126203,92.24145918861188,1.033858646400501
13,93.93679627126203,92.48373357549052,1.0329544169455167
14,93.93679627126203,92.86731623126795,0.8919918406776276
