gen,max,mean,std 
0,92.1135612249423,11.01011047454608,28.77209794945196
1,91.0849280777976,17.87197524055681,32.90693605034788
2,93.0928282285399,46.766112303379316,41.210950007931416
3,93.3928282285399,81.48873537651102,26.611020996095803
4,93.45964417492168,86.47021045038294,22.201436702833426
5,93.8128282285399,92.5284945336779,1.0692769603475145
6,93.8128282285399,92.99581613529391,0.8790848637918969
7,93.8128282285399,93.13306328739425,0.8269645470325055
8,93.8128282285399,93.25369189256205,0.6578866869964857
9,93.8128282285399,93.03761616081924,0.9703256892090184
10,93.8128282285399,93.3645300707292,0.6697027395104628
11,93.8128282285399,92.90268252404474,1.0603550120063792
12,93.8128282285399,93.07335192671393,0.9744191914098529
13,93.8128282285399,92.35829748614739,1.0785534914307406
14,93.8128282285399,92.58917163581019,1.0613194024288581
