gen,max,mean,std 
0,90.26901301948917,6.891541411775267,27.46325164566913
1,90.69853908213778,26.708470502126506,40.472443148535724
2,91.71454706086824,58.506962754527514,35.311079059144866
3,91.71454706086824,70.94369009146666,29.90861612158768
4,91.74010264645958,77.34345151594941,31.249567666552977
5,93.26669517527553,78.84752331930383,27.665558386691856
6,91.71275134159977,89.97774838092447,0.8234600177823682
7,91.71275134159977,81.78618923085392,25.220516372677704
8,93.75173296930546,87.8790054951086,6.998496842569217
9,93.75173296930546,90.54896377535538,1.4363318654338884
10,93.75173296930546,86.291892316039,18.613440409209865
11,94.08283177470679,89.19565163872447,9.466601787725006
12,94.08283177470679,83.66349322931525,23.441607984436914
13,94.33719807741365,89.38553210085081,11.255870734114701
14,94.33719807741365,75.96882320105071,34.17150493479674
