gen,max,mean,std 
0,91.93357331188756,4.024644611761682,29.276628710131746
1,86.79051384715858,2.581891857987726,23.79894245084488
2,65.42213864227895,12.476683338254068,27.296899020391756
3,66.77964417492167,22.813914854053383,28.574747447898925
4,87.93740496697303,42.14569507484519,27.789077112448922
5,90.32482618476618,52.48072206281987,32.01200795249348
6,90.32482618476618,77.84633570880031,12.035522561699299
7,90.32482618476618,79.76497515380979,11.555787534051628
8,90.32482618476618,86.76675882172817,8.359215912115321
9,90.32482618476618,83.21491940644727,10.674583333136015
10,90.32482618476618,82.03114948446157,11.1377577344444
11,90.32482618476618,80.85390463618145,11.385536761328035
12,90.32482618476618,85.51003528465495,9.367434431739241
13,90.32482618476618,85.51004953686706,9.30184213177071
14,90.32482618476618,79.7295227847604,11.608581650829114
