gen,max,mean,std 
0,86.33574420258549,3.1802727935927395,20.153240810128516
1,86.33574420258549,8.686229879357983,20.80970940044776
2,86.43720062487333,19.334044991384985,26.436465299155767
3,87.17788162462297,19.009358392303493,30.31524509809846
4,87.41788162462296,42.350891180840776,41.855478070738606
5,87.41788162462296,63.39317067655668,36.009157134824214
6,87.17788162462297,62.53546250636633,37.223627829894134
7,87.17788162462297,84.55664363586845,6.8219324100157355
8,87.17788162462297,82.70391021673414,18.16783865117544
9,87.19935834262662,87.00926583083864,0.3359400432968584
10,87.26234767677737,86.87740836493569,0.4665436420628723
11,87.26234767677737,86.87338441645082,0.454217727448551
12,87.26234767677737,83.70219941009888,14.338878100136416
13,87.26234767677737,86.98245438487022,0.3447494527337809
14,87.19935834262662,87.04363321543232,0.3231646591478182
