gen,max,mean,std 
0,47.875316609105795,3.786315089826681,15.225658221746027
1,38.44464310818933,2.5729334655948635,11.77631754368672
2,87.13935834262664,11.511395409493122,22.307683861434523
3,56.224633909063606,10.896552687980588,18.739952384455563
4,56.224633909063606,21.480101488784733,21.0129331947111
5,57.21003982910275,38.22552816367618,19.634615376673565
6,90.01925648420772,51.088935362345914,31.434452500636283
7,91.87703951986407,43.050547646905954,34.8502916048279
8,92.39598249381268,39.223114248220284,40.22991949364981
9,92.39598249381268,52.916444782685595,37.891929210125845
10,92.39598249381268,45.78751279151308,33.90944330542624
11,89.3822642182204,62.22051212489781,33.43981613173522
12,88.6022642182204,77.3519668279194,23.264436458546665
13,89.05356122494231,67.66687499346017,29.770415481294386
14,89.05356122494231,65.16779768488482,33.25559088371338
