gen,max,mean,std 
0,91.85873645484158,18.983726435128204,38.87738287541067
1,91.93357331188756,44.75745601770649,43.681190018838166
2,91.93357331188756,60.333788860734785,36.934620287991045
3,91.93357331188756,77.22279726207222,30.693523535713084
4,92.33357331188756,86.99956001328401,21.28095208137735
5,92.33357331188756,89.56496140006774,9.52369999951869
6,92.33357331188756,86.10385502907023,14.905836022165174
7,92.9361681949744,82.15625934237755,24.83534974414415
8,92.93214184093668,87.10678280063414,15.075905972930478
9,92.93214184093668,88.38941635152351,15.437144882802679
10,92.93214184093668,83.8793174657026,22.560616442074675
11,92.93214184093668,83.13572743556223,21.736919756414714
12,92.93214184093668,84.76749333457464,22.958722174386747
13,92.96192069107681,90.24582692940575,9.664751930394582
14,92.96192069107681,92.395052152631,0.34299099182480863
