gen,max,mean,std 
0,90.9049280777976,13.33812138074336,30.929106009070143
1,93.50168263345198,30.124793187347215,40.60730465552595
2,93.50168263345198,30.722736331701867,41.638499709291374
3,93.0928282285399,77.62900979521201,29.70201667942774
4,94.00188534076949,77.72495221230669,32.994078537171504
5,93.93679627126203,81.9738474102405,29.394331698816142
6,93.9446788846423,81.74597752847427,28.077863739629912
7,93.9446788846423,87.11947196241438,21.551070418403608
8,93.9446788846423,92.02130484502631,1.9321826100884398
9,93.9446788846423,81.12745538316678,29.3469273634104
10,93.9446788846423,79.60152979033008,30.49639186870232
11,93.93679627126203,92.25428957133596,1.576580316259435
12,93.93679627126203,75.88722963016926,33.005246275212876
13,93.93679627126203,74.89442933850243,35.71227962839299
14,94.1776657480352,87.93239945671243,21.391591609759967
